"Peak1","Peak2","coaccess"
"chr2:27173775-27176003","chr2:27205566-27206550",0.312952806327095
"chr2:27205566-27206550","chr2:27103154-27104416",0.254009711563001
"chr2:27205566-27206550","chr2:27173775-27176003",0.312952806327095
"chr2:27205566-27206550","chr2:27287379-27289791",0.209446783377676
"chr2:27205566-27206550","chr2:27396701-27397684",0.219931080183838
"chr2:27205566-27206550","chr2:27432244-27432754",0.224196828119129
"chr2:27235439-27236304","chr2:27141865-27143146",0.261707306161721
"chr2:27246966-27247844","chr2:27077686-27080205",0.256282919180025
"chr2:27246966-27247844","chr2:27300740-27302923",0.222891635761924
"chr2:27246966-27247844","chr2:27424558-27428761",0.231724155903227
"chr2:27287379-27289791","chr2:27205566-27206550",0.209446783377676
"chr2:27300740-27302923","chr2:27009058-27010999",0.252286741401005
"chr2:27300740-27302923","chr2:27077686-27080205",0.542509467043086
"chr2:27300740-27302923","chr2:27097267-27098319",0.27184012818314
"chr2:27300740-27302923","chr2:27119998-27123032",0.2415707716379
"chr2:27300740-27302923","chr2:27246966-27247844",0.222891635761924
"chr2:27300740-27302923","chr2:27314643-27315208",0.329459927121493
"chr2:27300740-27302923","chr2:27334671-27335535",0.266616106155589
"chr2:27300740-27302923","chr2:27376647-27378407",0.281116655802563
"chr2:27300740-27302923","chr2:27394078-27394943",0.27932028557808
"chr2:27300740-27302923","chr2:27411465-27412923",0.321118070653822
"chr2:27300740-27302923","chr2:27413753-27415204",0.370815882248353
"chr2:27300740-27302923","chr2:27424558-27428761",0.374774723207181
"chr2:27300740-27302923","chr2:27635027-27635945",0.378317302903948
"chr2:27300740-27302923","chr2:27644853-27645227",0.293574668665483
"chr2:27300740-27302923","chr2:27675746-27678998",0.28801926032032
"chr2:27300740-27302923","chr2:27739476-27741068",0.320829976633541
"chr2:27310546-27311342","chr2:27077686-27080205",0.250503227842344
"chr2:27314643-27315208","chr2:27300740-27302923",0.329459927121493
"chr2:27314643-27315208","chr2:27474299-27477518",0.256082933587507
"chr2:27321449-27322405","chr2:27413753-27415204",0.214923589051731
"chr2:27334671-27335535","chr2:27077686-27080205",0.411652267327766
"chr2:27334671-27335535","chr2:27119998-27123032",0.279774742158744
"chr2:27334671-27335535","chr2:27300740-27302923",0.266616106155589
"chr2:27334671-27335535","chr2:27597920-27600256",0.221098786090649
"chr2:27343564-27344831","chr2:27376647-27378407",0.264732015459168
"chr2:27352577-27353135","chr2:27119998-27123032",0.268480655448184
"chr2:27352577-27353135","chr2:27744446-27748011",0.294809044024966
"chr2:27376647-27378407","chr2:27077686-27080205",0.329938850386057
"chr2:27376647-27378407","chr2:27119998-27123032",0.279325889304091
"chr2:27376647-27378407","chr2:27300740-27302923",0.281116655802563
"chr2:27376647-27378407","chr2:27343564-27344831",0.264732015459168
"chr2:27376647-27378407","chr2:27597920-27600256",0.303111325538273
"chr2:27376647-27378407","chr2:27698812-27700187",0.225477746924225
"chr2:27376647-27378407","chr2:27732884-27733578",0.218487747139271
"chr2:27376647-27378407","chr2:27744446-27748011",0.286289719308574
"chr2:27394078-27394943","chr2:27009058-27010999",0.217804515671599
"chr2:27394078-27394943","chr2:27300740-27302923",0.27932028557808
"chr2:27394078-27394943","chr2:27411465-27412923",0.248255164388069
"chr2:27394078-27394943","chr2:27413753-27415204",0.277472020741315
"chr2:27394078-27394943","chr2:27441343-27444508",0.431434314744681
"chr2:27394078-27394943","chr2:27474299-27477518",0.212006377039194
"chr2:27394078-27394943","chr2:27513971-27516160",0.253061965248485
"chr2:27394078-27394943","chr2:27538482-27541275",0.391142676547586
"chr2:27394078-27394943","chr2:27570761-27575451",0.352212643606623
"chr2:27394078-27394943","chr2:27635027-27635945",0.401458183220415
"chr2:27394078-27394943","chr2:27681673-27682174",0.228074769323699
"chr2:27394078-27394943","chr2:27739476-27741068",0.3453890211771
"chr2:27396701-27397684","chr2:27205566-27206550",0.219931080183838
"chr2:27411465-27412923","chr2:27009058-27010999",0.396073695511619
"chr2:27411465-27412923","chr2:27300740-27302923",0.321118070653822
"chr2:27411465-27412923","chr2:27394078-27394943",0.248255164388069
"chr2:27411465-27412923","chr2:27413753-27415204",0.224415868713511
"chr2:27411465-27412923","chr2:27424558-27428761",0.292836325285434
"chr2:27411465-27412923","chr2:27441343-27444508",0.24868397855214
"chr2:27411465-27412923","chr2:27474299-27477518",0.233312070834151
"chr2:27411465-27412923","chr2:27635027-27635945",0.363306638121454
"chr2:27411465-27412923","chr2:27739476-27741068",0.335869197897913
"chr2:27413753-27415204","chr2:27300740-27302923",0.370815882248353
"chr2:27413753-27415204","chr2:27321449-27322405",0.214923589051731
"chr2:27413753-27415204","chr2:27394078-27394943",0.277472020741315
"chr2:27413753-27415204","chr2:27411465-27412923",0.224415868713511
"chr2:27413753-27415204","chr2:27474299-27477518",0.281896305165476
"chr2:27413753-27415204","chr2:27570761-27575451",0.250381445134127
"chr2:27413753-27415204","chr2:27635027-27635945",0.305069318797253
"chr2:27413753-27415204","chr2:27681673-27682174",0.329275435844619
"chr2:27413753-27415204","chr2:27739476-27741068",0.260619621248576
"chr2:27424558-27428761","chr2:27009058-27010999",0.379188488545083
"chr2:27424558-27428761","chr2:27077686-27080205",0.267343034152314
"chr2:27424558-27428761","chr2:27246966-27247844",0.231724155903227
"chr2:27424558-27428761","chr2:27300740-27302923",0.374774723207181
"chr2:27424558-27428761","chr2:27411465-27412923",0.292836325285434
"chr2:27424558-27428761","chr2:27474299-27477518",0.29214548646157
"chr2:27424558-27428761","chr2:27635027-27635945",0.239259569477906
"chr2:27424558-27428761","chr2:27675746-27678998",0.202788833407362
"chr2:27424558-27428761","chr2:27681673-27682174",0.259041596515275
"chr2:27424558-27428761","chr2:27739476-27741068",0.351081460915977
"chr2:27432244-27432754","chr2:27205566-27206550",0.224196828119129
"chr2:27441343-27444508","chr2:27009058-27010999",0.210882691240053
"chr2:27441343-27444508","chr2:27026847-27028787",0.224139630279728
"chr2:27441343-27444508","chr2:27394078-27394943",0.431434314744681
"chr2:27441343-27444508","chr2:27411465-27412923",0.24868397855214
"chr2:27441343-27444508","chr2:27474299-27477518",0.300006392571487
"chr2:27441343-27444508","chr2:27513971-27516160",0.435577955341008
"chr2:27441343-27444508","chr2:27538482-27541275",0.457536616392505
"chr2:27441343-27444508","chr2:27635027-27635945",0.300231887839168
"chr2:27441343-27444508","chr2:27739476-27741068",0.25155050304181
"chr2:27474299-27477518","chr2:27009058-27010999",0.306947947526756
"chr2:27474299-27477518","chr2:27026847-27028787",0.234889618719355
"chr2:27474299-27477518","chr2:27314643-27315208",0.256082933587507
"chr2:27474299-27477518","chr2:27394078-27394943",0.212006377039194
"chr2:27474299-27477518","chr2:27411465-27412923",0.233312070834151
"chr2:27474299-27477518","chr2:27413753-27415204",0.281896305165476
"chr2:27474299-27477518","chr2:27424558-27428761",0.29214548646157
"chr2:27474299-27477518","chr2:27441343-27444508",0.300006392571487
"chr2:27474299-27477518","chr2:27635027-27635945",0.358523075031599
"chr2:27474299-27477518","chr2:27681673-27682174",0.378925807793791
"chr2:27474299-27477518","chr2:27739476-27741068",0.314949180028789
"chr2:27513971-27516160","chr2:27394078-27394943",0.253061965248485
"chr2:27513971-27516160","chr2:27441343-27444508",0.435577955341008
"chr2:27513971-27516160","chr2:27538482-27541275",0.276989595656376
"chr2:27513971-27516160","chr2:27635027-27635945",0.20644785147665
"chr2:27513971-27516160","chr2:27739476-27741068",0.229275824071403
"chr2:27513971-27516160","chr2:27774158-27774752",0.258460963363234
"chr2:27538482-27541275","chr2:27394078-27394943",0.391142676547586
"chr2:27538482-27541275","chr2:27441343-27444508",0.457536616392505
"chr2:27538482-27541275","chr2:27513971-27516160",0.276989595656376
"chr2:27538482-27541275","chr2:27570761-27575451",0.370218034420756
"chr2:27538482-27541275","chr2:27635027-27635945",0.304735608852779
"chr2:27538482-27541275","chr2:27774158-27774752",0.284284668038104
"chr2:27570761-27575451","chr2:27394078-27394943",0.352212643606623
"chr2:27570761-27575451","chr2:27413753-27415204",0.250381445134127
"chr2:27570761-27575451","chr2:27538482-27541275",0.370218034420756
"chr2:27582587-27583638","chr2:27597920-27600256",0.215560638775092
"chr2:27597920-27600256","chr2:27334671-27335535",0.221098786090649
"chr2:27597920-27600256","chr2:27376647-27378407",0.303111325538273
"chr2:27597920-27600256","chr2:27582587-27583638",0.215560638775092
"chr2:27597920-27600256","chr2:27603197-27605045",0.409965179088436
"chr2:27597920-27600256","chr2:27698812-27700187",0.343345506102759
"chr2:27597920-27600256","chr2:27744446-27748011",0.261089328807228
"chr2:27597920-27600256","chr2:27771778-27772631",0.345172180137314
"chr2:27603197-27605045","chr2:27597920-27600256",0.409965179088436
"chr2:27603197-27605045","chr2:27771778-27772631",0.221142303630151
"chr2:27603197-27605045","chr2:27934005-27934881",0.205149212538035
"chr2:27635027-27635945","chr2:27300740-27302923",0.378317302903948
"chr2:27635027-27635945","chr2:27394078-27394943",0.401458183220415
"chr2:27635027-27635945","chr2:27411465-27412923",0.363306638121454
"chr2:27635027-27635945","chr2:27413753-27415204",0.305069318797253
"chr2:27635027-27635945","chr2:27424558-27428761",0.239259569477906
"chr2:27635027-27635945","chr2:27441343-27444508",0.300231887839168
"chr2:27635027-27635945","chr2:27474299-27477518",0.358523075031599
"chr2:27635027-27635945","chr2:27513971-27516160",0.20644785147665
"chr2:27635027-27635945","chr2:27538482-27541275",0.304735608852779
"chr2:27635027-27635945","chr2:27681673-27682174",0.29056075115813
"chr2:27635027-27635945","chr2:27739476-27741068",0.355464262677207
"chr2:27635027-27635945","chr2:27774158-27774752",0.421674918325167
"chr2:27635027-27635945","chr2:27834963-27836757",0.318314962037132
"chr2:27644853-27645227","chr2:27300740-27302923",0.293574668665483
"chr2:27675746-27678998","chr2:27300740-27302923",0.28801926032032
"chr2:27675746-27678998","chr2:27424558-27428761",0.202788833407362
"chr2:27675746-27678998","chr2:27757819-27759490",0.213360515577367
"chr2:27681673-27682174","chr2:27394078-27394943",0.228074769323699
"chr2:27681673-27682174","chr2:27413753-27415204",0.329275435844619
"chr2:27681673-27682174","chr2:27424558-27428761",0.259041596515275
"chr2:27681673-27682174","chr2:27474299-27477518",0.378925807793791
"chr2:27681673-27682174","chr2:27635027-27635945",0.29056075115813
"chr2:27681673-27682174","chr2:27739476-27741068",0.251408901132667
"chr2:27681673-27682174","chr2:27885217-27889493",0.264923868725639
"chr2:27698812-27700187","chr2:27376647-27378407",0.225477746924225
"chr2:27698812-27700187","chr2:27597920-27600256",0.343345506102759
"chr2:27698812-27700187","chr2:27744446-27748011",0.352609924296481
"chr2:27732884-27733578","chr2:27376647-27378407",0.218487747139271
"chr2:27732884-27733578","chr2:27744446-27748011",0.251711310875664
"chr2:27739476-27741068","chr2:27300740-27302923",0.320829976633541
"chr2:27739476-27741068","chr2:27394078-27394943",0.3453890211771
"chr2:27739476-27741068","chr2:27411465-27412923",0.335869197897913
"chr2:27739476-27741068","chr2:27413753-27415204",0.260619621248576
"chr2:27739476-27741068","chr2:27424558-27428761",0.351081460915977
"chr2:27739476-27741068","chr2:27441343-27444508",0.25155050304181
"chr2:27739476-27741068","chr2:27474299-27477518",0.314949180028789
"chr2:27739476-27741068","chr2:27513971-27516160",0.229275824071403
"chr2:27739476-27741068","chr2:27635027-27635945",0.355464262677207
"chr2:27739476-27741068","chr2:27681673-27682174",0.251408901132667
"chr2:27739476-27741068","chr2:27774158-27774752",0.377135817702561
"chr2:27739476-27741068","chr2:27834963-27836757",0.30222579858721
"chr2:27744446-27748011","chr2:27352577-27353135",0.294809044024966
"chr2:27744446-27748011","chr2:27376647-27378407",0.286289719308574
"chr2:27744446-27748011","chr2:27597920-27600256",0.261089328807228
"chr2:27744446-27748011","chr2:27698812-27700187",0.352609924296481
"chr2:27744446-27748011","chr2:27732884-27733578",0.251711310875664
"chr2:27744446-27748011","chr2:27749928-27751664",0.353768371068617
"chr2:27744446-27748011","chr2:27875270-27877670",0.274986217638155
"chr2:27749928-27751664","chr2:27744446-27748011",0.353768371068617
"chr2:27749928-27751664","chr2:27875270-27877670",0.406912534155547
"chr2:27749928-27751664","chr2:28000772-28001782",0.315580772535253
"chr2:27749928-27751664","chr2:28066920-28069245",0.358941908302878
"chr2:27757819-27759490","chr2:27675746-27678998",0.213360515577367
"chr2:27771778-27772631","chr2:27597920-27600256",0.345172180137314
"chr2:27771778-27772631","chr2:27603197-27605045",0.221142303630151
"chr2:27774158-27774752","chr2:27513971-27516160",0.258460963363234
"chr2:27774158-27774752","chr2:27538482-27541275",0.284284668038104
"chr2:27774158-27774752","chr2:27635027-27635945",0.421674918325167
"chr2:27774158-27774752","chr2:27739476-27741068",0.377135817702561
"chr2:27774158-27774752","chr2:27834963-27836757",0.324308651603307
"chr2:27774158-27774752","chr2:28158328-28158938",0.583318441970152
"chr2:27774158-27774752","chr2:28224836-28225254",0.409238575559395
"chr2:27833438-27834407","chr2:27931027-27932767",0.230492726113576
"chr2:27834963-27836757","chr2:27635027-27635945",0.318314962037132
"chr2:27834963-27836757","chr2:27739476-27741068",0.30222579858721
"chr2:27834963-27836757","chr2:27774158-27774752",0.324308651603307
"chr2:27834963-27836757","chr2:28158328-28158938",0.393135132362899
"chr2:27834963-27836757","chr2:28224836-28225254",0.26068085791684
"chr2:27875270-27877670","chr2:27744446-27748011",0.274986217638155
"chr2:27875270-27877670","chr2:27749928-27751664",0.406912534155547
"chr2:27875270-27877670","chr2:28000772-28001782",0.385406987970342
"chr2:27875270-27877670","chr2:28066920-28069245",0.356420657663826
"chr2:27885217-27889493","chr2:27681673-27682174",0.264923868725639
"chr2:27901358-27901491","chr2:27902014-27902502",0.23528622563728
"chr2:27902014-27902502","chr2:27901358-27901491",0.23528622563728
"chr2:27931027-27932767","chr2:27833438-27834407",0.230492726113576
"chr2:27934005-27934881","chr2:27603197-27605045",0.205149212538035
"chr2:28000772-28001782","chr2:27749928-27751664",0.315580772535253
"chr2:28000772-28001782","chr2:27875270-27877670",0.385406987970342
"chr2:28000772-28001782","chr2:28066920-28069245",0.348849360919704
"chr2:28000772-28001782","chr2:28126695-28127648",0.254053436070203
"chr2:28000772-28001782","chr2:28295424-28296843",0.230348513736217
"chr2:28000772-28001782","chr2:28325174-28326844",0.272192067065365
"chr2:28000772-28001782","chr2:28364371-28365204",0.382835175539062
"chr2:28000772-28001782","chr2:28384741-28388606",0.363590695089556
"chr2:28066920-28069245","chr2:27749928-27751664",0.358941908302878
"chr2:28066920-28069245","chr2:27875270-27877670",0.356420657663826
"chr2:28066920-28069245","chr2:28000772-28001782",0.348849360919704
"chr2:28066920-28069245","chr2:28117720-28119327",0.295284618365275
"chr2:28066920-28069245","chr2:28126695-28127648",0.342579079182494
"chr2:28066920-28069245","chr2:28159576-28160825",0.225214641812382
"chr2:28066920-28069245","chr2:28295424-28296843",0.468807307051692
"chr2:28066920-28069245","chr2:28325174-28326844",0.539506002768541
"chr2:28066920-28069245","chr2:28364371-28365204",0.49898925341848
"chr2:28066920-28069245","chr2:28384741-28388606",0.642349562112976
"chr2:28066920-28069245","chr2:28397028-28398056",0.408714747848995
"chr2:28066920-28069245","chr2:28415028-28416169",0.277076899381445
"chr2:28117720-28119327","chr2:28066920-28069245",0.295284618365275
"chr2:28117720-28119327","chr2:28325174-28326844",0.273077973851019
"chr2:28117720-28119327","chr2:28384741-28388606",0.239636094600352
"chr2:28126695-28127648","chr2:28000772-28001782",0.254053436070203
"chr2:28126695-28127648","chr2:28066920-28069245",0.342579079182494
"chr2:28126695-28127648","chr2:28325174-28326844",0.251801777479502
"chr2:28126695-28127648","chr2:28364371-28365204",0.241885215088631
"chr2:28126695-28127648","chr2:28384741-28388606",0.351216430448047
"chr2:28158328-28158938","chr2:27774158-27774752",0.583318441970152
